CharacterName,Bond,Stat1,Value1,Stat2,Value2
Mutsuki,27,Attack,75,HP,610
Mutsuki,28,Attack,76,HP,620
Mutsuki,29,Attack,77,HP,630
Mutsuki,30,Attack,78,HP,640
Mutsuki,31,Attack,80,HP,655
Mutsuki,32,Attack,82,HP,670
Mutsuki,33,Attack,84,HP,685
Mutsuki,34,Attack,86,HP,700
Mutsuki,35,Attack,88,HP,715
Mutsuki,36,Attack,90,HP,730
Mutsuki,37,Attack,92,HP,745
Mutsuki,38,Attack,94,HP,760
Mutsuki,39,Attack,96,HP,775
Mutsuki,40,Attack,98,HP,790
Mutsuki,41,Attack,101,HP,816
Mutsuki,42,Attack,104,HP,842
Mutsuki,43,Attack,107,HP,868
Mutsuki,44,Attack,110,HP,894
Mutsuki,45,Attack,113,HP,920
Mutsuki,46,Attack,116,HP,946
Mutsuki,47,Attack,119,HP,972
Mutsuki,48,Attack,122,HP,998
Mutsuki,49,Attack,125,HP,1024
Mutsuki,50,Attack,128,HP,1050
Mutsuki (newyear),2,Attack,3,HP,0
Mutsuki (newyear),3,Attack,6,HP,0
Mutsuki (newyear),4,Attack,9,HP,0
Mutsuki (newyear),5,Attack,12,HP,0
Mutsuki (newyear),6,Attack,16,HP,0
Mutsuki (newyear),7,Attack,20,HP,0
Mutsuki (newyear),8,Attack,24,HP,0
Mutsuki (newyear),9,Attack,28,HP,0
Mutsuki (newyear),10,Attack,32,HP,0
Mutsuki (newyear),11,Attack,38,HP,49
Mutsuki (newyear),12,Attack,44,HP,98
Mutsuki (newyear),13,Attack,50,HP,147
Mutsuki (newyear),14,Attack,56,HP,196
Mutsuki (newyear),15,Attack,62,HP,245
Mutsuki (newyear),16,Attack,69,HP,304
Mutsuki (newyear),17,Attack,76,HP,363
Mutsuki (newyear),18,Attack,83,HP,422
Mutsuki (newyear),19,Attack,90,HP,481
Mutsuki (newyear),20,Attack,97,HP,540
Mutsuki (newyear),21,Attack,99,HP,550
Mutsuki (newyear),22,Attack,101,HP,560
Mutsuki (newyear),23,Attack,103,HP,570
Mutsuki (newyear),24,Attack,105,HP,580
Mutsuki (newyear),25,Attack,107,HP,590
Mutsuki (newyear),26,Attack,109,HP,600
Mutsuki (newyear),27,Attack,111,HP,610
Mutsuki (newyear),28,Attack,113,HP,620
Mutsuki (newyear),29,Attack,115,HP,630
Mutsuki (newyear),30,Attack,117,HP,640
Mutsuki (newyear),31,Attack,120,HP,655
Mutsuki (newyear),32,Attack,123,HP,670
Mutsuki (newyear),33,Attack,126,HP,685
Mutsuki (newyear),34,Attack,129,HP,700
Mutsuki (newyear),35,Attack,132,HP,715
Mutsuki (newyear),36,Attack,135,HP,730
Mutsuki (newyear),37,Attack,138,HP,745
Mutsuki (newyear),38,Attack,141,HP,760
Mutsuki (newyear),39,Attack,144,HP,775
Mutsuki (newyear),40,Attack,147,HP,790
Mutsuki (newyear),41,Attack,152,HP,816
Mutsuki (newyear),42,Attack,157,HP,842
Mutsuki (newyear),43,Attack,162,HP,868
Mutsuki (newyear),44,Attack,167,HP,894
Mutsuki (newyear),45,Attack,172,HP,920
Mutsuki (newyear),46,Attack,177,HP,946
Mutsuki (newyear),47,Attack,182,HP,972
Mutsuki (newyear),48,Attack,187,HP,998
Mutsuki (newyear),49,Attack,192,HP,1024
Mutsuki (newyear),50,Attack,197,HP,1050
Natsu,2,HP,42,Attack,0
Natsu,3,HP,84,Attack,0
Natsu,4,HP,126,Attack,0
Natsu,5,HP,168,Attack,0
Natsu,6,HP,231,Attack,0
Natsu,7,HP,294,Attack,0
Natsu,8,HP,357,Attack,0
Natsu,9,HP,420,Attack,0
Natsu,10,HP,483,Attack,0
Natsu,11,HP,568,Attack,3
Natsu,12,HP,653,Attack,6
Natsu,13,HP,738,Attack,9
Natsu,14,HP,823,Attack,12
Natsu,15,HP,908,Attack,15
Natsu,16,HP,1014,Attack,19
Natsu,17,HP,1120,Attack,23
Natsu,18,HP,1226,Attack,27
Natsu,19,HP,1332,Attack,31
Natsu,20,HP,1438,Attack,35
Natsu,21,HP,1465,Attack,36
Natsu,22,HP,1492,Attack,37
Natsu,23,HP,1519,Attack,38
Natsu,24,HP,1546,Attack,39
Natsu,25,HP,1573,Attack,40
Natsu,26,HP,1600,Attack,41
Natsu,27,HP,1627,Attack,42
Natsu,28,HP,1654,Attack,43
Natsu,29,HP,1681,Attack,44
Natsu,30,HP,1708,Attack,45
Natsu,31,HP,1749,Attack,46
Natsu,32,HP,1790,Attack,47
Natsu,33,HP,1831,Attack,48
Natsu,34,HP,1872,Attack,49
Natsu,35,HP,1913,Attack,50
Natsu,36,HP,1954,Attack,51
Natsu,37,HP,1995,Attack,52
Natsu,38,HP,2036,Attack,53
Natsu,39,HP,2077,Attack,54
Natsu,40,HP,2118,Attack,55
Natsu,41,HP,2186,Attack,57
Natsu,42,HP,2254,Attack,59
Natsu,43,HP,2322,Attack,61
Natsu,44,HP,2390,Attack,63
Natsu,45,HP,2458,Attack,65
Natsu,46,HP,2526,Attack,67
Natsu,47,HP,2594,Attack,69
Natsu,48,HP,2662,Attack,71
Natsu,49,HP,2730,Attack,73
Natsu,50,HP,2798,Attack,75
Neru,2,Attack,2,HP,0
Neru,3,Attack,4,HP,0
Neru,4,Attack,6,HP,0
Neru,5,Attack,8,HP,0
Neru,6,Attack,11,HP,0
Neru,7,Attack,14,HP,0
Neru,8,Attack,17,HP,0
Neru,9,Attack,20,HP,0
Neru,10,Attack,23,HP,0
Neru,11,Attack,27,HP,78
Neru,12,Attack,31,HP,156
Neru,13,Attack,35,HP,234
Neru,14,Attack,39,HP,312
Neru,15,Attack,43,HP,390
Neru,16,Attack,48,HP,483
Neru,17,Attack,53,HP,576
Neru,18,Attack,58,HP,669
Neru,19,Attack,63,HP,762
Neru,20,Attack,68,HP,855
Neru,21,Attack,69,HP,871
Neru,22,Attack,70,HP,887
Neru,23,Attack,71,HP,903
Neru,24,Attack,72,HP,919
Neru,25,Attack,73,HP,935
Neru,26,Attack,74,HP,951
Neru,27,Attack,75,HP,967
Neru,28,Attack,76,HP,983
Neru,29,Attack,77,HP,999
Neru,30,Attack,78,HP,1015
Neru,31,Attack,80,HP,1039
Neru,32,Attack,82,HP,1063
Neru,33,Attack,84,HP,1087
Neru,34,Attack,86,HP,1111
Neru,35,Attack,88,HP,1135
Neru,36,Attack,90,HP,1159
Neru,37,Attack,92,HP,1183
Neru,38,Attack,94,HP,1207
Neru,39,Attack,96,HP,1231
Neru,40,Attack,98,HP,1255
Neru,41,Attack,101,HP,1296
Neru,42,Attack,104,HP,1337
Neru,43,Attack,107,HP,1378
Neru,44,Attack,110,HP,1419
Neru,45,Attack,113,HP,1460
Neru,46,Attack,116,HP,1501
Neru,47,Attack,119,HP,1542
Neru,48,Attack,122,HP,1583
Neru,49,Attack,125,HP,1624
Neru,50,Attack,128,HP,1665
Neru (bunnygirl),2,Attack,2,HP,0
Neru (bunnygirl),3,Attack,4,HP,0
Neru (bunnygirl),4,Attack,6,HP,0
Neru (bunnygirl),5,Attack,8,HP,0
Neru (bunnygirl),6,Attack,12,HP,0
Neru (bunnygirl),7,Attack,16,HP,0
Neru (bunnygirl),8,Attack,20,HP,0
Neru (bunnygirl),9,Attack,24,HP,0
Neru (bunnygirl),10,Attack,28,HP,0
Neru (bunnygirl),11,Attack,33,HP,78
Neru (bunnygirl),12,Attack,38,HP,156
Neru (bunnygirl),13,Attack,43,HP,234
Neru (bunnygirl),14,Attack,48,HP,312
Neru (bunnygirl),15,Attack,53,HP,390
Neru (bunnygirl),16,Attack,59,HP,483
Neru (bunnygirl),17,Attack,65,HP,576
Neru (bunnygirl),18,Attack,71,HP,669
Neru (bunnygirl),19,Attack,77,HP,762
Neru (bunnygirl),20,Attack,83,HP,855
Neru (bunnygirl),21,Attack,84,HP,875
Neru (bunnygirl),22,Attack,85,HP,895
Neru (bunnygirl),23,Attack,86,HP,915
Neru (bunnygirl),24,Attack,87,HP,935
Neru (bunnygirl),25,Attack,88,HP,955
Neru (bunnygirl),26,Attack,89,HP,975
Neru (bunnygirl),27,Attack,90,HP,995
Neru (bunnygirl),28,Attack,91,HP,1015
Neru (bunnygirl),29,Attack,92,HP,1035
Neru (bunnygirl),30,Attack,93,HP,1055
Neru (bunnygirl),31,Attack,95,HP,1084
Neru (bunnygirl),32,Attack,97,HP,1113
Neru (bunnygirl),33,Attack,99,HP,1142
Neru (bunnygirl),34,Attack,101,HP,1171
Neru (bunnygirl),35,Attack,103,HP,1200
Neru (bunnygirl),36,Attack,105,HP,1229
Neru (bunnygirl),37,Attack,107,HP,1258
Neru (bunnygirl),38,Attack,109,HP,1287
Neru (bunnygirl),39,Attack,111,HP,1316
Neru (bunnygirl),40,Attack,113,HP,1345
Neru (bunnygirl),41,Attack,116,HP,1394
Neru (bunnygirl),42,Attack,119,HP,1443
Neru (bunnygirl),43,Attack,122,HP,1492
Neru (bunnygirl),44,Attack,125,HP,1541
Neru (bunnygirl),45,Attack,128,HP,1590
Neru (bunnygirl),46,Attack,131,HP,1639
Neru (bunnygirl),47,Attack,134,HP,1688
Neru (bunnygirl),48,Attack,137,HP,1737
Neru (bunnygirl),49,Attack,140,HP,1786
Neru (bunnygirl),50,Attack,143,HP,1835
Noa,2,Attack,1,HP,0
Noa,3,Attack,2,HP,0
Noa,4,Attack,3,HP,0
Noa,5,Attack,4,HP,0
Noa,6,Attack,6,HP,0
Noa,7,Attack,8,HP,0
Noa,8,Attack,10,HP,0
Noa,9,Attack,12,HP,0
Noa,10,Attack,14,HP,0
Noa,11,Attack,16,HP,65
Noa,12,Attack,18,HP,130
Noa,13,Attack,20,HP,195
Noa,14,Attack,22,HP,260
Noa,15,Attack,24,HP,325
Noa,16,Attack,27,HP,403
Noa,17,Attack,30,HP,481
Noa,18,Attack,33,HP,559
Noa,19,Attack,36,HP,637
Noa,20,Attack,39,HP,715
Noa,21,Attack,40,HP,729
Noa,22,Attack,41,HP,743
Noa,23,Attack,42,HP,757
Noa,24,Attack,43,HP,771
Noa,25,Attack,44,HP,785
Noa,26,Attack,45,HP,799
Noa,27,Attack,46,HP,813
Noa,28,Attack,47,HP,827
Noa,29,Attack,48,HP,841
Noa,30,Attack,49,HP,855
Noa,31,Attack,50,HP,875
Noa,32,Attack,51,HP,895
Noa,33,Attack,52,HP,915
Noa,34,Attack,53,HP,935
Noa,35,Attack,54,HP,955
Noa,36,Attack,55,HP,975
Noa,37,Attack,56,HP,995
Noa,38,Attack,57,HP,1015
Noa,39,Attack,58,HP,1035
Noa,40,Attack,59,HP,1055
Noa,41,Attack,61,HP,1089
Noa,42,Attack,63,HP,1123
Noa,43,Attack,65,HP,1157
Noa,44,Attack,67,HP,1191
Noa,45,Attack,69,HP,1225
Noa,46,Attack,71,HP,1259
Noa,47,Attack,73,HP,1293
Noa,48,Attack,75,HP,1327
Noa,49,Attack,77,HP,1361
Noa,50,Attack,79,HP,1395
Nodoka,2,Attack,2,HP,0
Nodoka,3,Attack,4,HP,0
Nodoka,4,Attack,6,HP,0
Nodoka,5,Attack,8,HP,0
Nodoka,6,Attack,10,HP,0
Nodoka,7,Attack,12,HP,0
Nodoka,8,Attack,14,HP,0
Nodoka,9,Attack,16,HP,0
Nodoka,10,Attack,18,HP,0
Nodoka,11,Attack,21,HP,43
Nodoka,12,Attack,24,HP,86
Nodoka,13,Attack,27,HP,129
Nodoka,14,Attack,30,HP,172
Nodoka,15,Attack,33,HP,215
Nodoka,16,Attack,37,HP,266
Nodoka,17,Attack,41,HP,317
Nodoka,18,Attack,45,HP,368
Nodoka,19,Attack,49,HP,419
Nodoka,20,Attack,53,HP,470
Nodoka,21,Attack,54,HP,479
Nodoka,22,Attack,55,HP,488
Nodoka,23,Attack,56,HP,497
Nodoka,24,Attack,57,HP,506
Nodoka,25,Attack,58,HP,515
Nodoka,26,Attack,59,HP,524
Nodoka,27,Attack,60,HP,533
Nodoka,28,Attack,61,HP,542
Nodoka,29,Attack,62,HP,551
Nodoka,30,Attack,63,HP,560
Nodoka,31,Attack,65,HP,573
Nodoka,32,Attack,67,HP,586
Nodoka,33,Attack,69,HP,599
Nodoka,34,Attack,71,HP,612
Nodoka,35,Attack,73,HP,625
Nodoka,36,Attack,75,HP,638
Nodoka,37,Attack,77,HP,651
Nodoka,38,Attack,79,HP,664
Nodoka,39,Attack,81,HP,677
Nodoka,40,Attack,83,HP,690
Nodoka,41,Attack,86,HP,712
Nodoka,42,Attack,89,HP,734
Nodoka,43,Attack,92,HP,756
Nodoka,44,Attack,95,HP,778
Nodoka,45,Attack,98,HP,800
Nodoka,46,Attack,101,HP,822
Nodoka,47,Attack,104,HP,844
Nodoka,48,Attack,107,HP,866
Nodoka,49,Attack,110,HP,888
Nodoka,50,Attack,113,HP,910
Nodoka (onsen),2,Healing,8,HP,0
Nodoka (onsen),3,Healing,16,HP,0
Nodoka (onsen),4,Healing,24,HP,0
Nodoka (onsen),5,Healing,32,HP,0
Nodoka (onsen),6,Healing,44,HP,0
Nodoka (onsen),7,Healing,56,HP,0
Nodoka (onsen),8,Healing,68,HP,0
Nodoka (onsen),9,Healing,80,HP,0
Nodoka (onsen),10,Healing,92,HP,0
Nodoka (onsen),11,Healing,108,HP,43
Nodoka (onsen),12,Healing,124,HP,86
Nodoka (onsen),13,Healing,140,HP,129
Nodoka (onsen),14,Healing,156,HP,172
Nodoka (onsen),15,Healing,172,HP,215
Nodoka (onsen),16,Healing,192,HP,266
Nodoka (onsen),17,Healing,212,HP,317
Nodoka (onsen),18,Healing,232,HP,368
Nodoka (onsen),19,Healing,252,HP,419
Nodoka (onsen),20,Healing,272,HP,470
Nodoka (onsen),21,Healing,277,HP,479
Nodoka (onsen),22,Healing,282,HP,488
Nodoka (onsen),23,Healing,287,HP,497
Nodoka (onsen),24,Healing,292,HP,506
Nodoka (onsen),25,Healing,297,HP,515
Nodoka (onsen),26,Healing,302,HP,524
Nodoka (onsen),27,Healing,307,HP,533
Nodoka (onsen),28,Healing,312,HP,542
Nodoka (onsen),29,Healing,317,HP,551
Nodoka (onsen),30,Healing,322,HP,560
Nodoka (onsen),31,Healing,330,HP,573
Nodoka (onsen),32,Healing,338,HP,586
Nodoka (onsen),33,Healing,346,HP,599
Nodoka (onsen),34,Healing,354,HP,612
Nodoka (onsen),35,Healing,362,HP,625
Nodoka (onsen),36,Healing,370,HP,638
Nodoka (onsen),37,Healing,378,HP,651
Nodoka (onsen),38,Healing,386,HP,664
Nodoka (onsen),39,Healing,394,HP,677
Nodoka (onsen),40,Healing,402,HP,690
Nodoka (onsen),41,Healing,415,HP,712
Nodoka (onsen),42,Healing,428,HP,734
Nodoka (onsen),43,Healing,441,HP,756
Nodoka (onsen),44,Healing,454,HP,778
Nodoka (onsen),45,Healing,467,HP,800
Nodoka (onsen),46,Healing,480,HP,822
Nodoka (onsen),47,Healing,493,HP,844
Nodoka (onsen),48,Healing,506,HP,866
Nodoka (onsen),49,Healing,519,HP,888
Nodoka (onsen),50,Healing,532,HP,910
Nonomi,2,Attack,3,HP,0
Nonomi,3,Attack,6,HP,0
Nonomi,4,Attack,9,HP,0
Nonomi,5,Attack,12,HP,0
Nonomi,6,Attack,16,HP,0
Nonomi,7,Attack,20,HP,0
Nonomi,8,Attack,24,HP,0
Nonomi,9,Attack,28,HP,0
Nonomi,10,Attack,32,HP,0
Nonomi,11,Attack,37,HP,49
Nonomi,12,Attack,42,HP,98
Nonomi,13,Attack,47,HP,147
Nonomi,14,Attack,52,HP,196
Nonomi,15,Attack,57,HP,245
Nonomi,16,Attack,64,HP,304
Nonomi,17,Attack,71,HP,363
Nonomi,18,Attack,78,HP,422
Nonomi,19,Attack,85,HP,481
Nonomi,20,Attack,92,HP,540
Nonomi,21,Attack,94,HP,550
Nonomi,22,Attack,96,HP,560
Nonomi,23,Attack,98,HP,570
Nonomi,24,Attack,100,HP,580
Nonomi,25,Attack,102,HP,590
Nonomi,26,Attack,104,HP,600
Nonomi,27,Attack,106,HP,610
Nonomi,28,Attack,108,HP,620
Nonomi,29,Attack,110,HP,630
Nonomi,30,Attack,112,HP,640
Nonomi,31,Attack,115,HP,655
Nonomi,32,Attack,118,HP,670
Nonomi,33,Attack,121,HP,685
Nonomi,34,Attack,124,HP,700
Nonomi,35,Attack,127,HP,715
Nonomi,36,Attack,130,HP,730
Nonomi,37,Attack,133,HP,745
Nonomi,38,Attack,136,HP,760
Nonomi,39,Attack,139,HP,775
Nonomi,40,Attack,142,HP,790
Nonomi,41,Attack,146,HP,816
Nonomi,42,Attack,150,HP,842
Nonomi,43,Attack,154,HP,868
Nonomi,44,Attack,158,HP,894
Nonomi,45,Attack,162,HP,920
Nonomi,46,Attack,166,HP,946
Nonomi,47,Attack,170,HP,972
Nonomi,48,Attack,174,HP,998
Nonomi,49,Attack,178,HP,1024
Nonomi,50,Attack,182,HP,1050
Nonomi (swimsuit),2,Attack,3,HP,0
Nonomi (swimsuit),3,Attack,6,HP,0
Nonomi (swimsuit),4,Attack,9,HP,0
Nonomi (swimsuit),5,Attack,12,HP,0
Nonomi (swimsuit),6,Attack,16,HP,0
Nonomi (swimsuit),7,Attack,20,HP,0
Nonomi (swimsuit),8,Attack,24,HP,0
Nonomi (swimsuit),9,Attack,28,HP,0
Nonomi (swimsuit),10,Attack,32,HP,0
Nonomi (swimsuit),11,Attack,37,HP,48
Nonomi (swimsuit),12,Attack,42,HP,96
Nonomi (swimsuit),13,Attack,47,HP,144
Nonomi (swimsuit),14,Attack,52,HP,192
Nonomi (swimsuit),15,Attack,57,HP,240
Nonomi (swimsuit),16,Attack,64,HP,298
Nonomi (swimsuit),17,Attack,71,HP,356
Nonomi (swimsuit),18,Attack,78,HP,414
Nonomi (swimsuit),19,Attack,85,HP,472
Nonomi (swimsuit),20,Attack,92,HP,530
Nonomi (swimsuit),21,Attack,94,HP,540
Nonomi (swimsuit),22,Attack,96,HP,550
Nonomi (swimsuit),23,Attack,98,HP,560
Nonomi (swimsuit),24,Attack,100,HP,570
Nonomi (swimsuit),25,Attack,102,HP,580
Nonomi (swimsuit),26,Attack,104,HP,590
Nonomi (swimsuit),27,Attack,106,HP,600
Nonomi (swimsuit),28,Attack,108,HP,610
Nonomi (swimsuit),29,Attack,110,HP,620
Nonomi (swimsuit),30,Attack,112,HP,630
Nonomi (swimsuit),31,Attack,115,HP,645
Nonomi (swimsuit),32,Attack,118,HP,660
Nonomi (swimsuit),33,Attack,121,HP,675
Nonomi (swimsuit),34,Attack,124,HP,690
Nonomi (swimsuit),35,Attack,127,HP,705
Nonomi (swimsuit),36,Attack,130,HP,720
Nonomi (swimsuit),37,Attack,133,HP,735
Nonomi (swimsuit),38,Attack,136,HP,750
Nonomi (swimsuit),39,Attack,139,HP,765
Nonomi (swimsuit),40,Attack,142,HP,780
Nonomi (swimsuit),41,Attack,146,HP,805
Nonomi (swimsuit),42,Attack,150,HP,830
Nonomi (swimsuit),43,Attack,154,HP,855
Nonomi (swimsuit),44,Attack,158,HP,880
Nonomi (swimsuit),45,Attack,162,HP,905
Nonomi (swimsuit),46,Attack,166,HP,930
Nonomi (swimsuit),47,Attack,170,HP,955
Nonomi (swimsuit),48,Attack,174,HP,980
Nonomi (swimsuit),49,Attack,178,HP,1005
Nonomi (swimsuit),50,Attack,182,HP,1030
Pina,2,Attack,3,HP,0
Pina,3,Attack,6,HP,0
Pina,4,Attack,9,HP,0
Pina,5,Attack,12,HP,0
Pina,6,Attack,16,HP,0
Pina,7,Attack,20,HP,0
Pina,8,Attack,24,HP,0
Pina,9,Attack,28,HP,0
Pina,10,Attack,32,HP,0
Pina,11,Attack,37,HP,50
Pina,12,Attack,42,HP,100
Pina,13,Attack,47,HP,150
Pina,14,Attack,52,HP,200
Pina,15,Attack,57,HP,250
Pina,16,Attack,63,HP,310
Pina,17,Attack,69,HP,370
Pina,18,Attack,75,HP,430
Pina,19,Attack,81,HP,490
Pina,20,Attack,87,HP,550
Pina,21,Attack,89,HP,560
Pina,22,Attack,91,HP,570
Pina,23,Attack,93,HP,580
Pina,24,Attack,95,HP,590
Pina,25,Attack,97,HP,600
Pina,26,Attack,99,HP,610
Pina,27,Attack,101,HP,620
Pina,28,Attack,103,HP,630
Pina,29,Attack,105,HP,640
Pina,30,Attack,107,HP,650
Pina,31,Attack,109,HP,666
Pina,32,Attack,111,HP,682
Pina,33,Attack,113,HP,698
Pina,34,Attack,115,HP,714
Pina,35,Attack,117,HP,730
Pina,36,Attack,119,HP,746
Pina,37,Attack,121,HP,762
Pina,38,Attack,123,HP,778
Pina,39,Attack,125,HP,794
Pina,40,Attack,127,HP,810
Pina,41,Attack,131,HP,836
Pina,42,Attack,135,HP,862
Pina,43,Attack,139,HP,888
Pina,44,Attack,143,HP,914
Pina,45,Attack,147,HP,940
Pina,46,Attack,151,HP,966
Pina,47,Attack,155,HP,992
Pina,48,Attack,159,HP,1018
Pina,49,Attack,163,HP,1044
Pina,50,Attack,167,HP,1070
Saki,2,Attack,3,HP,0
Saki,3,Attack,6,HP,0
Saki,4,Attack,9,HP,0
Saki,5,Attack,12,HP,0
Saki,6,Attack,16,HP,0
Saki,7,Attack,20,HP,0
Saki,8,Attack,24,HP,0
Saki,9,Attack,28,HP,0
Saki,10,Attack,32,HP,0
Saki,11,Attack,38,HP,42
Saki,12,Attack,44,HP,84
Saki,13,Attack,50,HP,126
Saki,14,Attack,56,HP,168
Saki,15,Attack,62,HP,210
Saki,16,Attack,69,HP,260
Saki,17,Attack,76,HP,310
Saki,18,Attack,83,HP,360
Saki,19,Attack,90,HP,410
Saki,20,Attack,97,HP,460
Saki,21,Attack,99,HP,469
Saki,22,Attack,101,HP,478
Saki,23,Attack,103,HP,487
Saki,24,Attack,105,HP,496
Saki,25,Attack,107,HP,505
Saki,26,Attack,109,HP,514
Saki,27,Attack,111,HP,523
Saki,28,Attack,113,HP,532
Saki,29,Attack,115,HP,541
Saki,30,Attack,117,HP,550
Saki,31,Attack,120,HP,563
Saki,32,Attack,123,HP,576
Saki,33,Attack,126,HP,589
Saki,34,Attack,129,HP,602
Saki,35,Attack,132,HP,615
Saki,36,Attack,135,HP,628
Saki,37,Attack,138,HP,641
Saki,38,Attack,141,HP,654
Saki,39,Attack,144,HP,667
Saki,40,Attack,147,HP,680
Saki,41,Attack,152,HP,702
Saki,42,Attack,157,HP,724
Saki,43,Attack,162,HP,746
Saki,44,Attack,167,HP,768
Saki,45,Attack,172,HP,790
Saki,46,Attack,177,HP,812
Saki,47,Attack,182,HP,834
Saki,48,Attack,187,HP,856
Saki,49,Attack,192,HP,878
Saki,50,Attack,197,HP,900
Saori,2,Attack,2,HP,0
Saori,3,Attack,4,HP,0
Saori,4,Attack,6,HP,0
Saori,5,Attack,8,HP,0
Saori,6,Attack,11,HP,0
Saori,7,Attack,14,HP,0
Saori,8,Attack,17,HP,0
Saori,9,Attack,20,HP,0
Saori,10,Attack,23,HP,0
Saori,11,Attack,27,HP,55
Saori,12,Attack,31,HP,110
Saori,13,Attack,35,HP,165
Saori,14,Attack,39,HP,220
Saori,15,Attack,43,HP,275
Saori,16,Attack,48,HP,341
Saori,17,Attack,53,HP,407
Saori,18,Attack,58,HP,473
Saori,19,Attack,63,HP,539
Saori,20,Attack,68,HP,605
Saori,21,Attack,69,HP,617
Saori,22,Attack,70,HP,629
Saori,23,Attack,71,HP,641
Saori,24,Attack,72,HP,653
Saori,25,Attack,73,HP,665
Saori,26,Attack,74,HP,677
Saori,27,Attack,75,HP,689
Saori,28,Attack,76,HP,701
Saori,29,Attack,77,HP,713
Saori,30,Attack,78,HP,725
Saori,31,Attack,80,HP,742
Saori,32,Attack,82,HP,759
Saori,33,Attack,84,HP,776
Saori,34,Attack,86,HP,793
Saori,35,Attack,88,HP,810
Saori,36,Attack,90,HP,827
Saori,37,Attack,92,HP,844
Saori,38,Attack,94,HP,861
Saori,39,Attack,96,HP,878
Saori,40,Attack,98,HP,895
Saori,41,Attack,101,HP,924
Saori,42,Attack,104,HP,953
Saori,43,Attack,107,HP,982
Saori,44,Attack,110,HP,1011
Saori,45,Attack,113,HP,1040
Saori,46,Attack,116,HP,1069
Saori,47,Attack,119,HP,1098
Saori,48,Attack,122,HP,1127
Saori,49,Attack,125,HP,1156
Saori,50,Attack,128,HP,1185
Saya,2,Attack,2,HP,0
Saya,3,Attack,4,HP,0
Saya,4,Attack,6,HP,0
Saya,5,Attack,8,HP,0
Saya,6,Attack,11,HP,0
Saya,7,Attack,14,HP,0
Saya,8,Attack,17,HP,0
Saya,9,Attack,20,HP,0
Saya,10,Attack,23,HP,0
Saya,11,Attack,27,HP,43
Saya,12,Attack,31,HP,86
Saya,13,Attack,35,HP,129
Saya,14,Attack,39,HP,172
Saya,15,Attack,43,HP,215
Saya,16,Attack,48,HP,266
Saya,17,Attack,53,HP,317
Saya,18,Attack,58,HP,368
Saya,19,Attack,63,HP,419
Saya,20,Attack,68,HP,470
Saya,21,Attack,69,HP,479
Saya,22,Attack,70,HP,488
Saya,23,Attack,71,HP,497
Saya,24,Attack,72,HP,506
Saya,25,Attack,73,HP,515
Saya,26,Attack,74,HP,524
Saya,27,Attack,75,HP,533
Saya,28,Attack,76,HP,542
Saya,29,Attack,77,HP,551
Saya,30,Attack,78,HP,560
Saya,31,Attack,80,HP,573
Saya,32,Attack,82,HP,586
Saya,33,Attack,84,HP,599
Saya,34,Attack,86,HP,612
Saya,35,Attack,88,HP,625
Saya,36,Attack,90,HP,638
Saya,37,Attack,92,HP,651
Saya,38,Attack,94,HP,664
Saya,39,Attack,96,HP,677
Saya,40,Attack,98,HP,690
Saya,41,Attack,101,HP,712
Saya,42,Attack,104,HP,734
Saya,43,Attack,107,HP,756
Saya,44,Attack,110,HP,778
Saya,45,Attack,113,HP,800
Saya,46,Attack,116,HP,822
Saya,47,Attack,119,HP,844
Saya,48,Attack,122,HP,866
Saya,49,Attack,125,HP,888
Saya,50,Attack,128,HP,910
Saya (casual),2,Attack,2,HP,0
Saya (casual),3,Attack,4,HP,0
Saya (casual),4,Attack,6,HP,0
Saya (casual),5,Attack,8,HP,0
Saya (casual),6,Attack,11,HP,0
Saya (casual),7,Attack,14,HP,0
Saya (casual),8,Attack,17,HP,0
Saya (casual),9,Attack,20,HP,0
Saya (casual),10,Attack,23,HP,0
Saya (casual),11,Attack,27,HP,40
Saya (casual),12,Attack,31,HP,80
Saya (casual),13,Attack,35,HP,120
Saya (casual),14,Attack,39,HP,160
Saya (casual),15,Attack,43,HP,200
Saya (casual),16,Attack,48,HP,248
Saya (casual),17,Attack,53,HP,296
Saya (casual),18,Attack,58,HP,344
Saya (casual),19,Attack,63,HP,392
Saya (casual),20,Attack,68,HP,440
Saya (casual),21,Attack,69,HP,448
Saya (casual),22,Attack,70,HP,456
Saya (casual),23,Attack,71,HP,464
Saya (casual),24,Attack,72,HP,472
Saya (casual),25,Attack,73,HP,480
Saya (casual),26,Attack,74,HP,488
Saya (casual),27,Attack,75,HP,496
Saya (casual),28,Attack,76,HP,504
Saya (casual),29,Attack,77,HP,512
Saya (casual),30,Attack,78,HP,520
Saya (casual),31,Attack,80,HP,533
Saya (casual),32,Attack,82,HP,546
Saya (casual),33,Attack,84,HP,559
Saya (casual),34,Attack,86,HP,572
Saya (casual),35,Attack,88,HP,585
Saya (casual),36,Attack,90,HP,598
Saya (casual),37,Attack,92,HP,611
Saya (casual),38,Attack,94,HP,624
Saya (casual),39,Attack,96,HP,637
Saya (casual),40,Attack,98,HP,650
Saya (casual),41,Attack,101,HP,671
Saya (casual),42,Attack,104,HP,692
Saya (casual),43,Attack,107,HP,713
Saya (casual),44,Attack,110,HP,734
Saya (casual),45,Attack,113,HP,755
Saya (casual),46,Attack,116,HP,776
Saya (casual),47,Attack,119,HP,797
